id,name,name_grel,name_grel_star,host_id,host_name,host_name 1,host_name 2,neighbourhood,neighbourhood_case,neighbourhood_loop,neighbourhood_cluster,latitude,longitude,room_type,price,price_crazy,minimum_nights,minimum_nights_long,number_of_reviews,last_review,last_review_timeless,reviews_per_month,calculated_host_listings_count,availability_365
11334852,"(HUGE Unique 1Bed Lakeview, Wrigleyville, Boystown)","HUGE Unique 1Bed Lakeview, Wrigleyville, Boystown","HUGE Unique 1Bed Lakeview, Wrigleyville, Boystown",16397369,David,David,,Lake view,Lake View,Lake View,Lake View,41.95402896,-87.65071788,Entire home/apt,109,,1,,93,2018-11-10T00:00:00Z,2018-11-10,2.9,1,69
11364317,"(Spacious rm w/wifi, cable & parking)","Spacious rm w/wifi, cable & parking","Spacious rm w/wifi, cable & parking",59545047,Kris,Kris,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.97665641,-87.68767518,Private room,59,,1,,1,2016-07-20T00:00:00Z,2016-07-20,0.04,1,0
11370335,"(VII Peaceful Accommodation, Chicago)","VII Peaceful Accommodation, Chicago","VII Peaceful Accommodation, Chicago",41503184,Cote,Cote,,Austin,Austin,Austin,Austin,41.88485173,-87.77445351,Private room,27,,2,,23,2018-10-22T00:00:00Z,2018-10-22,0.77,5,327
11419164,(Bright One Bedroom in Bucktown),Bright One Bedroom in Bucktown,Bright One Bedroom in Bucktown,618546,Jamie,Jamie,,Logan Square,Logan Square,Logan Square,Logan Square,41.92073483,-87.68258503,Entire home/apt,100,,2,,30,2018-07-05T00:00:00Z,2018-07-05,0.96,1,0
11431811,(2 bedroom/ 2 baths. lake and wrig),2 bedroom/ 2 baths. lake and wrig,2 bedroom/ 2 baths. lake and wrig,43719438,Aziz,Aziz,,Uptown,Uptown,Uptown,Uptown,41.95848121,-87.64864487,Entire home/apt,200,,1,,67,2018-10-28T00:00:00Z,2018-10-28,2.18,1,361
11433385,(Gorgeous Condo Steps Away from the Red Line!),Gorgeous Condo Steps Away from the Red Line!,Gorgeous Condo Steps Away from the Red Line,47567772,Mia,Mia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00119273,-87.66116138,Entire home/apt,190,,1,,9,2018-08-04T00:00:00Z,2018-08-04,0.49,5,328
11433502,(One Bedroom Condo next to Loyola University),One Bedroom Condo next to Loyola University,One Bedroom Condo next to Loyola University,47567772,Mia,Mia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00155566,-87.66227308,Entire home/apt,200,,1,,13,2018-09-03T00:00:00Z,2018-09-03,0.41,5,312
11436712,"(2BR Condo next to Red Line, Restaurants, and More!)","2BR Condo next to Red Line, Restaurants, and More!","2BR Condo next to Red Line, Restaurants, and More",47567772,Mia,Mia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00101757,-87.66207524,Private room,210,,1,,14,2018-09-30T00:00:00Z,2018-09-30,0.44,5,356
11436765,(Luxury 2BR Suite @ The Flats at Loyola Station),Luxury 2BR Suite @ The Flats at Loyola Station,Luxury 2BR Suite @ The Flats at Loyola Station,47567772,Mia,Mia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00094847,-87.66218856,Entire home/apt,210,,1,,27,2018-11-12T00:00:00Z,2018-11-12,1.28,5,316
11436834,(Artsy 2BDR Condo in the Heart of Roger's Park),Artsy 2BDR Condo in the Heart of Roger's Park,Artsy 2BDR Condo in the Heart of Roger's Park,47567772,Mia,Mia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.00153884,-87.66161272,Entire home/apt,260,,1,,10,2018-08-20T00:00:00Z,2018-08-20,0.34,5,86
11436874,(LrgStudio/SteamRoom @McCormickPlace/Lake/Sox&Bears),LrgStudio/SteamRoom @McCormickPlace/Lake/Sox&Bears,LrgStudio/SteamRoom @McCormickPlace/Lake/Sox&Bears,57320919,Michelle,Michelle,,Douglas,Douglas,Douglas,Douglas,41.83433267,-87.61725802,Entire home/apt,89,,2,,78,2018-11-04T00:00:00Z,2018-11-04,3.86,1,204
11456471,(2b/2b Corner Luxury w/ Large Balcony and Views),2b/2b Corner Luxury w/ Large Balcony and Views,2b/2b Corner Luxury w/ Large Balcony and Views,71423,Anthony,Anthony,,Near North Side,Near North Side,Near North Side,Near North Side,41.88934693,-87.62723706,Entire home/apt,199,,3,,144,2018-11-04T00:00:00Z,2018-11-04,4.43,3,77
11456952,(Laid-back luxe~minutes to McCormick Place!),Laid-back luxe~minutes to McCormick Place!,Laid-back luxe~minutes to McCormick Place,60246917,Pam,Pam,,Douglas,Douglas,Douglas,Douglas,41.83662297,-87.61352128,Entire home/apt,825,,2,,27,2018-10-07T00:00:00Z,2018-10-07,1.58,2,101
11459249,(3b/3b Lux Huge Corner Amazing Navy Pier Views),3b/3b Lux Huge Corner Amazing Navy Pier Views,3b/3b Lux Huge Corner Amazing Navy Pier Views,36459240,Jim,Jim,,L??p,L??p,Loop,Loop,41.8855074,-87.62351685,Entire home/apt,249,,3,,94,2018-11-04T00:00:00Z,2018-11-04,2.94,3,92
11459685,(Private 1BR in a central location),Private 1BR in a central location,Private 1BR in a central location,17719434,Alex,Alex,,Irving Park,Irving Park,Irving Park,Irving Park,41.94703813,-87.71353792,Entire home/apt,75,,2,,104,2018-11-04T00:00:00Z,2018-11-04,3.19,1,170
11459929,(3b/3b Spacious Lux Skyview of Navy Pier w/ Pool!),3b/3b Spacious Lux Skyview of Navy Pier w/ Pool!,3b/3b Spacious Lux Skyview of Navy Pier w/ Pool,37190789,Jason,Jason,,Near North Side,Near North Side,Near North Side,Near North Side,41.89347829,-87.62568775,Entire home/apt,206,,3,,108,2018-11-05T00:00:00Z,2018-11-05,3.34,4,91
11463156,(Bright 2 Bedroom on Historic Logan Blvd),Bright 2 Bedroom on Historic Logan Blvd,Bright 2 Bedroom on Historic Logan Blvd,7466666,Travis,Travis,,Logan Square,Logan Square,Logan Square,Logan Square,41.92930998,-87.70265063,Entire home/apt,141,,2,,163,2018-11-05T00:00:00Z,2018-11-05,5.36,1,344
11476089,(ENTIRE HOME Hyde Pk area & 3mi to McCormick Place),ENTIRE HOME Hyde Pk area & 3mi to McCormick Place,ENTIRE HOME Hyde Pk area & 3mi to McCormick Place,60384555,Tamera,Tamera,,Kenwood,Kenwood,Kenwood,Kenwood,41.81305726,-87.59963766,Entire home/apt,170,,2,,44,2018-10-17T00:00:00Z,2018-10-17,1.43,1,354
11476206,(_?_ë???202???Chinatown (Private Bedroom)),_?_ë???202???Chinatown (Private Bedroom),_?_ë???202???Chinatown (Private Bedroom),60390549,Zhi,Zhi,,Armour Square,Armour Square,Armour Square,Armour Square,41.84794159,-87.63255255,Private room,59,,1,,91,2018-11-13T00:00:00Z,2018-11-13,2.76,10,353
11476512,(Charming Lakeside Apartment),Charming Lakeside Apartment,Charming Lakeside Apartment,43735222,Elizabeth,Elizabeth,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01930899,-87.66657573,Entire home/apt,86,,1,,114,2018-10-28T00:00:00Z,2018-10-28,3.58,1,358
11494524,(3br 2 bath 2 Floors Logan Square),3br 2 bath 2 Floors Logan Square,3br 2 bath 2 Floors Logan Square,2065595,Nathan,Nathan,,Logan Square,Logan Square,Logan Square,Logan Square,41.92492673,-87.71711901,Entire home/apt,260,,3,,3,2016-08-21T00:00:00Z,2016-08-21,0.1,1,330
11494809,(Lakeview Room Near Wrigley),Lakeview Room Near Wrigley,Lakeview Room Near Wrigley,31305616,Sarah,Sarah,,Lake view,Lake View,Lake View,Lake View,41.94496871,-87.64754998,Private room,80,,1,,33,2016-11-23T00:00:00Z,2016-11-23,1.06,2,0
11506193,(Spacious Studio in the Edgewater area),Spacious Studio in the Edgewater area,Spacious Studio in the Edgewater area,48324178,Jonathan,Jonathan,,Edgewater,Edgewater,Edgewater,Edgewater,41.99071063,-87.65559943,Entire home/apt,99,,1,,21,2017-05-24T00:00:00Z,2017-05-24,0.74,1,43
11509281,(Private room in Wicker Park),Private room in Wicker Park,Private room in Wicker Park,15517527,Lisa,Lisa,,West Town,West Town,West Town,West Town,41.90757648,-87.67139985,Private room,75,,2,,52,2018-10-29T00:00:00Z,2018-10-29,2.3,1,78
11510864,(Secret City Garden 2 Blocks 2 Train),Secret City Garden 2 Blocks 2 Train,Secret City Garden 2 Blocks 2 Train,10917550,Nicky,Nicky,,East Garfield Park,East Garfield Park,East Garfield Park,East Garfield Park,41.886428,-87.70265128,Entire home/apt,96,,1,,136,2018-10-29T00:00:00Z,2018-10-29,4.18,13,353
11512706,(Sunny condo in Old Town/Gold Coast),Sunny condo in Old Town/Gold Coast,Sunny condo in Old Town/Gold Coast,3173205,Sejal,Sejal,,Near North Side,Near North Side,Near North Side,Near North Side,41.90458841,-87.63306305,Entire home/apt,89,,29,,7,2018-05-26T00:00:00Z,2018-05-26,0.23,1,327
11525186,(Historic Apartment in Bucktown),Historic Apartment in Bucktown,Historic Apartment in Bucktown,4908881,Irena And Martin,Irena,Martin,Logan Square,Logan Square,Logan Square,Logan Square,41.91604064,-87.68284122,Entire home/apt,149,,2,,117,2018-11-10T00:00:00Z,2018-11-10,3.59,4,355
11527162,(Specious private bedroom),Specious private bedroom,Specious private bedroom,60782524,Laimis,Laimis,,Lake view,Lake View,Lake View,Lake View,41.9410544,-87.64895772,Private room,125,,1,,29,2018-10-17T00:00:00Z,2018-10-17,0.98,1,356
11544575,"(large clean room, private. and family friendly.)","large clean room, private. and family friendly.","large clean room, private. and family friendly.",54213500,Martin,Martin,,Logan Square,Logan Square,Logan Square,Logan Square,41.91582036,-87.69623208,Private room,45,,3,,17,2018-10-16T00:00:00Z,2018-10-16,0.56,2,365
11582953,(Million Dollar Views! Luxury Downtown Skyhouse!),Million Dollar Views! Luxury Downtown Skyhouse!,Million Dollar Views Luxury Downtown Skyhouse,6341314,Michelle,Michelle,,L??p,L??p,Loop,Loop,41.8846949,-87.6362461,Entire home/apt,375,,2,,78,2018-10-26T00:00:00Z,2018-10-26,2.43,4,242
11587715,"(Cozy 1 Bdrm Apt. In Pilsen, Chi)","Cozy 1 Bdrm Apt. In Pilsen, Chi","Cozy 1 Bdrm Apt. In Pilsen, Chi",57189294,Linda,Linda,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85747014,-87.6796203,Entire home/apt,61,,2,,8,2018-08-13T00:00:00Z,2018-08-13,0.26,1,0
11589928,(Stay in a Historic Mansion in Lincoln Park!),Stay in a Historic Mansion in Lincoln Park!,Stay in a Historic Mansion in Lincoln Park,20521416,Nick,Nick,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92702045,-87.64521945,Entire home/apt,90,,5,,98,2018-11-05T00:00:00Z,2018-11-05,3.11,4,146
11593714,(Cozy Clean & Modern 2BD in Logan Square / Avondale),Cozy Clean & Modern 2BD in Logan Square / Avondale,Cozy Clean & Modern 2BD in Logan Square / Avondale,25550538,Alex,Alex,,Avondale,Avondale,Avondale,Avondale,41.94019374,-87.717461,Entire home/apt,72,,13,,26,2018-09-21T00:00:00Z,2018-09-21,0.8,1,134
11605563,(AMAZING 1400 SQFT 2BR/2BA! ALL NEW!),AMAZING 1400 SQFT 2BR/2BA! ALL NEW!,AMAZING 1400 SQFT 2BR/2BA ALL NEW,24388042,DeLuxe,DeLuxe,,L??p,L??p,Loop,Loop,41.88549476,-87.63541161,Entire home/apt,300,,75,,0,,,,10,365
11609854,"(Spacious Room, Private Bath near Stores & Bus [M2)","Spacious Room, Private Bath near Stores & Bus [M2","Spacious Room, Private Bath near Stores & Bus [M2",18714715,Aiste,Aiste,,Near West Side,Near West Side,Near West Side,Near West Side,41.88032782,-87.68667338,Private room,55,,7,,16,2018-10-12T00:00:00Z,2018-10-12,0.57,10,151
11616727,(Studio/room 100% private space!),Studio/room 100% private space!,Studio/room 100% private space,61510402,Christophe,Christophe,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85918688,-87.64423806,Entire home/apt,72,,1,,181,2018-10-29T00:00:00Z,2018-10-29,5.6,3,217
11634283,(Hip Room - Minutes from Wrigley/Boystown),Hip Room - Minutes from Wrigley/Boystown,Hip Room - Minutes from Wrigley/Boystown,8549643,George And Sean,George,Sean,Lake view,Lake View,Lake View,Lake View,41.95300933,-87.65457741,Private room,85,,1,,71,2018-10-30T00:00:00Z,2018-10-30,2.2,25,129
11637237,(Heart of Pilsen Modern 2BR Flat),Heart of Pilsen Modern 2BR Flat,Heart of Pilsen Modern 2BR Flat,1482951,Daniel And Tes,Daniel,Tes,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85949585,-87.65736658,Entire home/apt,133,,2,,147,2018-11-12T00:00:00Z,2018-11-12,4.62,2,249
11641955,(Cozy private suite in heart of Andersonville),Cozy private suite in heart of Andersonville,Cozy private suite in heart of Andersonville,37399163,Joan,Joan,,Edgewater,Edgewater,Edgewater,Edgewater,41.98396049,-87.67139407,Entire home/apt,80,,1,,137,2018-11-04T00:00:00Z,2018-11-04,5.7,1,162
11658178,(Lincoln Park Condo),Lincoln Park Condo,Lincoln Park Condo,61868239,Michael,Michael,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92799551,-87.66358442,Entire home/apt,175,,2,,10,2018-10-29T00:00:00Z,2018-10-29,0.33,2,5
11661652,"(268 Comfy, remodeled condo 4B in center Chinatown.)","268 Comfy, remodeled condo 4B in center Chinatown.","268 Comfy, remodeled condo 4B in center Chinatown.",7629653,Helen,Helen,,Armour Square,Armour Square,Armour Square,Armour Square,41.85339976,-87.63681401,Entire home/apt,179,,1,,98,2018-11-04T00:00:00Z,2018-11-04,3.48,6,340
11675539,(HUMBLE ABODE in Wicker Park :-) 2Br/1Ba),HUMBLE ABODE in Wicker Park :-) 2Br/1Ba,HUMBLE ABODE in Wicker Park :-) 2Br/1Ba,10125923,Isaac,Isaac,,West Town,West Town,West Town,West Town,41.90735654,-87.68422692,Entire home/apt,199,,2,,37,2018-11-02T00:00:00Z,2018-11-02,1.18,1,358
11676587,"(Huge 4BR, 3 Story Townhouse Ideal For Your Group!!)","Huge 4BR, 3 Story Townhouse Ideal For Your Group!!","Huge 4BR, 3 Story Townhouse Ideal For Your Group",22658916,Andy,Andy,,Near West Side,Near West Side,Near West Side,Near West Side,41.88111309,-87.68241706,Entire home/apt,253,,2,,73,2018-10-08T00:00:00Z,2018-10-08,2.24,4,169
11680697,(*LovelyBrightRoom#2*in*CentralApt*),*LovelyBrightRoom#2*in*CentralApt*,LovelyBrightRoom#2inCentralApt,3745670,Poppy,Poppy,,West Town,West Town,West Town,West Town,41.90204966,-87.69812165,Private room,40,,1,,141,2018-10-29T00:00:00Z,2018-10-29,4.52,2,265
11691167,(Great West Town 1 Bedroom!!),Great West Town 1 Bedroom!!,Great West Town 1 Bedroom,62116323,Carl,Carl,,West Town,West Town,West Town,West Town,41.89361386,-87.66177307,Entire home/apt,55,,1,,109,2018-10-26T00:00:00Z,2018-10-26,3.35,1,166
11693541,(Sunny Wicker Park Apartment),Sunny Wicker Park Apartment,Sunny Wicker Park Apartment,15619052,Greg,Greg,,West Town,West Town,West Town,West Town,41.90696225,-87.68527098,Entire home/apt,129,,2,,131,2018-11-12T00:00:00Z,2018-11-12,4.07,1,255
11697616,(Incredible Little Italy location!),Incredible Little Italy location!,Incredible Little Italy location,62162690,Ruben,Ruben,,Near West Side,Near West Side,Near West Side,Near West Side,41.86886614,-87.66174467,Private room,50,,2,,161,2018-10-30T00:00:00Z,2018-10-30,5.06,1,133
11698006,(Private Room in Bridgeport Home),Private Room in Bridgeport Home,Private Room in Bridgeport Home,29593618,Gloria,Gloria,,Bridgeport,Bridgeport,Bridgeport,Bridgeport,41.83514691,-87.63709446,Private room,65,,1,,105,2018-11-03T00:00:00Z,2018-11-03,3.26,1,228
11698952,(LUXURY | EXTENDED STAY | PERFECT FOR FAMILIES),LUXURY | EXTENDED STAY | PERFECT FOR FAMILIES,LUXURY | EXTENDED STAY | PERFECT FOR FAMILIES,55199486,HomeChicago,HomeChicago,,L??p,L??p,Loop,Loop,41.88729296,-87.6176754,Entire home/apt,165,,31,,2,2018-09-26T00:00:00Z,2018-09-26,0.07,5,365
11722721,(Best price room in Chicago),Best price room in Chicago,Best price room in Chicago,56533426,Li,Li,,Mckinley Park,Mckinley Park,Mckinley Park,Mckinley Park,41.83654321,-87.66559337,Private room,25,,1,,17,2018-10-21T00:00:00Z,2018-10-21,0.72,4,349
11727954,(Vintage 3BR in Lake View by Sonder),Vintage 3BR in Lake View by Sonder,Vintage 3BR in Lake View by Sonder,12243051,Sonder,Sonder,,Lake view,Lake View,Lake View,Lake View,41.95143491,-87.65936003,Entire home/apt,149,,2,,16,2018-10-22T00:00:00Z,2018-10-22,0.57,127,153
11728273,(Handsome 3BR in Lake View by Sonder),Handsome 3BR in Lake View by Sonder,Handsome 3BR in Lake View by Sonder,12243051,Sonder,Sonder,,Lake view,Lake View,Lake View,Lake View,41.95142389,-87.65991002,Entire home/apt,149,,2,,42,2018-09-30T00:00:00Z,2018-09-30,1.5,127,161
11732807,(Top floor apt in historic home),Top floor apt in historic home,Top floor apt in historic home,957004,Julie,Julie,,Edgewater,Edgewater,Edgewater,Edgewater,41.97942103,-87.67269659,Entire home/apt,138,,2,,16,2018-10-28T00:00:00Z,2018-10-28,0.52,1,356
11740335,(Cozy Home and Garden),Cozy Home and Garden,Cozy Home and Garden,58773353,Guadalupe,Guadalupe,,South Lawndale,South Lawndale,South Lawndale,South Lawndale,41.84006513,-87.70975111,Entire home/apt,60,,1,,141,2018-11-12T00:00:00Z,2018-11-12,4.43,1,219
11750869,(Cozy Architect Designed Logan Square Apartment),Cozy Architect Designed Logan Square Apartment,Cozy Architect Designed Logan Square Apartment,679698,Erin,Erin,,Logan Square,Logan Square,Logan Square,Logan Square,41.92042063,-87.71084669,Entire home/apt,110,,3,,7,2017-04-16T00:00:00Z,2017-04-16,0.22,2,0
11753167,(Comfortable Designer 3Br - Chicago),Comfortable Designer 3Br - Chicago,Comfortable Designer 3Br - Chicago,61819983,Joe,Joe,,Uptown,Uptown,Uptown,Uptown,41.97462805,-87.66049658,Entire home/apt,149,,2,,123,2018-11-03T00:00:00Z,2018-11-03,3.83,4,349
11760212,(RIVER NORTH PREMIUM 2BEDSw/GYM/POOL),RIVER NORTH PREMIUM 2BEDSw/GYM/POOL,RIVER NORTH PREMIUM 2BEDSw/GYM/POOL,55199486,HomeChicago,HomeChicago,,Near West Side,Near West Side,Near West Side,Near West Side,41.88809217,-87.64273862,Entire home/apt,135,,31,,2,2018-11-03T00:00:00Z,2018-11-03,0.07,5,350
11768586,(Comfortable Bedroom in Bronzeville (QUEEN BED)),Comfortable Bedroom in Bronzeville (QUEEN BED),Comfortable Bedroom in Bronzeville (QUEEN BED),62642421,Charleston,Charleston,,Grand Boulevard,Grand Boulevard,Grand Boulevard,Grand Boulevard,41.81174498,-87.6233702,Private room,55,,1,,29,2018-10-15T00:00:00Z,2018-10-15,1.56,1,0
11774365,(Spacious 1BR in Logan Square),Spacious 1BR in Logan Square,Spacious 1BR in Logan Square,16215472,Sean,Sean,,Logan Square,Logan Square,Logan Square,Logan Square,41.92644822,-87.71107978,Private room,65,,3,,71,2018-11-03T00:00:00Z,2018-11-03,2.24,1,354
11799685,"(Private Room - Logan Square, 20 Min To Downtown)","Private Room - Logan Square, 20 Min To Downtown","Private Room - Logan Square, 20 Min To Downtown",62825933,Angela,Angela,,Logan Square,Logan Square,Logan Square,Logan Square,41.91601257,-87.69838044,Private room,35,,5,,32,2018-08-30T00:00:00Z,2018-08-30,1,1,167
11802754,(Cozy room in a Charming Coach House),Cozy room in a Charming Coach House,Cozy room in a Charming Coach House,9498517,Sharon,Sharon,,West Town,West Town,West Town,West Town,41.91031017,-87.69356344,Private room,55,,2,,89,2018-10-15T00:00:00Z,2018-10-15,3.09,1,126
11813823,(Cozy Logan Square Garden Unit),Cozy Logan Square Garden Unit,Cozy Logan Square Garden Unit,19787930,Kerry,Kerry,,Logan Square,Logan Square,Logan Square,Logan Square,41.92263475,-87.71798891,Entire home/apt,85,,2,,82,2018-11-11T00:00:00Z,2018-11-11,5.26,1,43
11816750,(Sunny Corner Condo),Sunny Corner Condo,Sunny Corner Condo,62935482,Lindsay,Lindsay,,West Town,West Town,West Town,West Town,41.90705181,-87.68784318,Private room,120,,1,,15,2017-12-03T00:00:00Z,2017-12-03,0.5,2,0
11825361,(Meeting / lecture or creative space),Meeting / lecture or creative space,Meeting / lecture or creative space,19069769,Brad,Brad,,Logan Square,Logan Square,Logan Square,Logan Square,41.92416866,-87.68985232,Entire home/apt,150,,2,,17,2016-11-07T00:00:00Z,2016-11-07,0.58,5,334
11860623,(Comfy room in northside Chicago B&B),Comfy room in northside Chicago B&B,Comfy room in northside Chicago B&B,32907860,Virginia,Virginia,,Lake view,Lake View,Lake View,Lake View,41.93953067,-87.65485623,Private room,125,,1,,23,2018-09-19T00:00:00Z,2018-09-19,0.75,1,112
11866232,(2Bed 2Bath Hyde Park Condo),2Bed 2Bath Hyde Park Condo,2Bed 2Bath Hyde Park Condo,13893889,Alexandra And Meghan,Alexandra,Meghan,hyde park,Hyde Park,Hyde Park,Hyde Park,41.80036342,-87.60606487,Entire home/apt,170,,2,,31,2018-10-28T00:00:00Z,2018-10-28,1.1,2,0
11874353,(1BR LUX River North Apartment + Terrace!),1BR LUX River North Apartment + Terrace!,1BR LUX River North Apartment + Terrace,63313003,K,K,,Near North Side,Near North Side,Near North Side,Near North Side,41.89551192,-87.63381429,Entire home/apt,128,,30,,1,2016-10-02T00:00:00Z,2016-10-02,0.04,17,365
11874451,(2BR Corner Spot in Downtown Chicago),2BR Corner Spot in Downtown Chicago,2BR Corner Spot in Downtown Chicago,63313003,K,K,,Near North Side,Near North Side,Near North Side,Near North Side,41.88861734,-87.63384898,Entire home/apt,179,,30,,10,2018-06-13T00:00:00Z,2018-06-13,0.33,17,78
11874525,(Swanky spot: classy Chicago River),Swanky spot: classy Chicago River,Swanky spot: classy Chicago River,63313003,K,K,,L??p,L??p,Loop,Loop,41.8856802,-87.63094995,Entire home/apt,141,,14,,4,2018-07-19T00:00:00Z,2018-07-19,0.44,17,349
11874600,(Sophisticated spot on River in Loop),Sophisticated spot on River in Loop,Sophisticated spot on River in Loop,63313003,K,K,,L??p,L??p,Loop,Loop,41.88724094,-87.63114324,Entire home/apt,140,,30,,5,2018-05-04T00:00:00Z,2018-05-04,0.18,17,90
11875005,(Sleek + modern iconic skyscraper!),Sleek + modern iconic skyscraper!,Sleek + modern iconic skyscraper,63313003,K,K,,L??p,L??p,Loop,Loop,41.88582172,-87.61943202,Entire home/apt,139,,11,,6,2018-09-16T00:00:00Z,2018-09-16,0.23,17,90
